Generación,x,y,Fitness
200,9.50189086196308,9.502368373249283,59.00244630628321
201,9.50189086196308,9.502368373249283,59.00244630628321
202,9.50189086196308,9.502368373249283,59.00244630628321
203,9.50189086196308,9.502368373249283,59.00244630628321
204,9.50189086196308,9.502368373249283,59.00244630628321
205,9.50189086196308,9.502368373249283,59.00244630628321
206,9.50189086196308,9.502368373249283,59.00244630628321
207,9.50189086196308,9.502368373249283,59.00244630628321
208,9.50189086196308,9.502368373249283,59.00244630628321
209,9.50189086196308,9.502368373249283,59.00244630628321
210,9.50189086196308,9.502368373249283,59.00244630628321
211,9.50189086196308,9.502368373249283,59.00244630628321
212,9.50189086196308,9.502368373249283,59.00244630628321
213,9.50189086196308,9.502368373249283,59.00244630628321
214,9.50189086196308,9.502368373249283,59.00244630628321
215,9.50189086196308,9.502368373249283,59.00244630628321
216,9.50189086196308,9.502368373249283,59.00244630628321
217,9.50189086196308,9.502368373249283,59.00244630628321
218,9.50189086196308,9.502368373249283,59.00244630628321
219,9.50189086196308,9.502368373249283,59.00244630628321
220,9.50189086196308,9.502368373249283,59.00244630628321
221,9.50189086196308,9.502368373249283,59.00244630628321
222,9.50189086196308,9.502368373249283,59.00244630628321
223,9.50189086196308,9.502368373249283,59.00244630628321
224,9.50189086196308,9.502368373249283,59.00244630628321
225,9.50189086196308,9.502368373249283,59.00244630628321
226,9.50189086196308,9.502368373249283,59.00244630628321
227,9.50189086196308,9.502368373249283,59.00244630628321
228,9.50189086196308,9.502368373249283,59.00244630628321
229,9.50189086196308,9.502368373249283,59.00244630628321
230,9.50189086196308,9.502368373249283,59.00244630628321
231,9.50189086196308,9.502368373249283,59.00244630628321
232,9.50189086196308,9.502368373249283,59.00244630628321
233,9.50189086196308,9.502368373249283,59.00244630628321
234,9.50189086196308,9.502368373249283,59.00244630628321
235,9.50189086196308,9.502368373249283,59.00244630628321
236,9.50189086196308,9.502368373249283,59.00244630628321
237,9.50189086196308,9.502368373249283,59.00244630628321
238,9.50189086196308,9.502368373249283,59.00244630628321
239,9.50189086196308,9.502368373249283,59.00244630628321
240,9.50189086196308,9.502368373249283,59.00244630628321
241,9.502602674293957,9.502368373249283,59.0025267707558
242,9.502602674293957,9.502368373249283,59.0025267707558
